Title = "Perturbations du champ moyen, PSE linéaire Jet compressible - Rans Francisco n = 0, st =  0.4000"
Variables = x, r, Re(ux), Im(ux), abs(ux), Re(ur), Im(ur), abs(ur),  Re(ut), Im(ut), abs(ut),  Re(rho), Im(rho), abs(rho),  Re(p), Im(p), abs(p)
Zone T = "_FrancCase_1 perturbations PSE",I =  69, J = 201, F = point
  0.00000000E+00  0.00000000E+00 -0.42349563E+00 -0.12165422E+01  0.12881473E+01 -0.12962721E-14 -0.18408884E-14  0.22514865E-14  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.57618799E+00  0.21318320E+00  0.61436120E+00  0.60796334E+00  0.22493973E+00  0.64824170E+00
  0.00000000E+00  0.21688635E-01 -0.42441851E+00 -0.12169406E+01  0.12888272E+01 -0.27720602E-01  0.14787581E-01  0.31418217E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.57618856E+00  0.21322365E+00  0.61437576E+00  0.60837126E+00  0.22486738E+00  0.64859920E+00
  0.00000000E+00  0.43300964E-01 -0.42829389E+00 -0.12190773E+01  0.12921243E+01 -0.74614131E-01  0.53398692E-01  0.91753413E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.57731828E+00  0.21291447E+00  0.61532834E+00  0.61032532E+00  0.22400766E+00  0.65013570E+00
  0.00000000E+00  0.64837254E-01 -0.43564489E+00 -0.12227853E+01  0.12980718E+01 -0.11213361E+00  0.80775230E-01  0.13819763E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.57967197E+00  0.21197312E+00  0.61721325E+00  0.61397899E+00  0.22221815E+00  0.65295567E+00
  0.00000000E+00  0.86297773E-01 -0.44562498E+00 -0.12281690E+01  0.13065148E+01 -0.15385383E+00  0.11381189E+00  0.19137437E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.58275278E+00  0.21092629E+00  0.61975051E+00  0.61903486E+00  0.21974852E+00  0.65688170E+00
  0.00000000E+00  0.10768279E+00 -0.45915872E+00 -0.12349640E+01  0.13175594E+01 -0.19022088E+00  0.14082891E+00  0.23667861E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.58699573E+00  0.20924863E+00  0.62317652E+00  0.62575107E+00  0.21636126E+00  0.66210014E+00
  0.00000000E+00  0.12899256E+00 -0.47524221E+00 -0.12431710E+01  0.13309130E+01 -0.23179205E+00  0.17505298E+00  0.29046704E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.59199686E+00  0.20746164E+00  0.62729628E+00  0.63374310E+00  0.21237878E+00  0.66838242E+00
  0.00000000E+00  0.15022736E+00 -0.49527542E+00 -0.12525976E+01  0.13469590E+01 -0.26778965E+00  0.20326162E+00  0.33619427E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.59829778E+00  0.20491184E+00  0.63241528E+00  0.64348494E+00  0.20737078E+00  0.67607360E+00
  0.00000000E+00  0.17138746E+00 -0.51708961E+00 -0.12640468E+01  0.13657218E+01 -0.30952895E+00  0.23965995E+00  0.39146528E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.60440016E+00  0.20331673E+00  0.63768114E+00  0.65439437E+00  0.20182716E+00  0.68481106E+00
  0.00000000E+00  0.19247310E+00 -0.54345573E+00 -0.12765819E+01  0.13874457E+01 -0.34547887E+00  0.26995887E+00  0.43844434E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.61147131E+00  0.20125395E+00  0.64373932E+00  0.66716998E+00  0.19512013E+00  0.69511700E+00
  0.00000000E+00  0.21348456E+00 -0.57277231E+00 -0.12897312E+01  0.14111962E+01 -0.38751255E+00  0.30928896E+00  0.49580806E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.61904835E+00  0.19942988E+00  0.65037923E+00  0.68101421E+00  0.18792395E+00  0.70646710E+00
  0.00000000E+00  0.23442209E+00 -0.60719416E+00 -0.13037868E+01  0.14382436E+01 -0.42340550E+00  0.34251882E+00  0.54460202E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.62821749E+00  0.19649656E+00  0.65823105E+00  0.69685291E+00  0.17940109E+00  0.71957538E+00
  0.00000000E+00  0.25528596E+00 -0.64068248E+00 -0.13228322E+01  0.14698160E+01 -0.46573435E+00  0.38554763E+00  0.60461182E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.63591004E+00  0.19624104E+00  0.66550141E+00  0.71365579E+00  0.17041609E+00  0.73372082E+00
  0.00000000E+00  0.27607642E+00 -0.67366534E+00 -0.13502397E+01  0.15089640E+01 -0.50229283E+00  0.42238269E+00  0.65628136E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.64370009E+00  0.19669499E+00  0.67308152E+00  0.73260744E+00  0.15992452E+00  0.74985966E+00
  0.00000000E+00  0.29679374E+00 -0.69824699E+00 -0.13919700E+01  0.15572827E+01 -0.54674434E+00  0.46951923E+00  0.72067862E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.65119996E+00  0.19872175E+00  0.68084633E+00  0.75249764E+00  0.14901791E+00  0.76711084E+00
  0.00000000E+00  0.31743817E+00 -0.71469629E+00 -0.14519556E+01  0.16183219E+01 -0.58721979E+00  0.51009988E+00  0.77783608E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.66281938E+00  0.19687303E+00  0.69143945E+00  0.77487569E+00  0.13647611E+00  0.78680243E+00
  0.00000000E+00  0.33800996E+00 -0.71468460E+00 -0.15368947E+01  0.16949393E+01 -0.63852592E+00  0.56109887E+00  0.85002782E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.67659299E+00  0.19434806E+00  0.70395258E+00  0.79847265E+00  0.12366675E+00  0.80799260E+00
  0.00000000E+00  0.35850938E+00 -0.71440370E+00 -0.16295758E+01  0.17792948E+01 -0.68864002E+00  0.60489177E+00  0.91658013E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.69267379E+00  0.19158632E+00  0.71868094E+00  0.82534622E+00  0.10923566E+00  0.83254358E+00
  0.00000000E+00  0.37893667E+00 -0.74394161E+00 -0.16840565E+01  0.18410582E+01 -0.75001314E+00  0.65947528E+00  0.99871285E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.70383881E+00  0.20010561E+00  0.73173173E+00  0.85417814E+00  0.94848258E-01  0.85942800E+00
  0.00000000E+00  0.39929210E+00 -0.88973714E+00 -0.15739732E+01  0.18080442E+01 -0.79838808E+00  0.70328658E+00  0.10639716E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.69864559E+00  0.23874401E+00  0.73831183E+00  0.88707759E+00  0.78933115E-01  0.89058244E+00
